cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
104367 -0.051418 0.409057 0.065668 6.37826 1.78501 0.116964 92.862 34.2492 66.4608 66.2745
104368 -0.0576971 0.409327 0.0657379 12.3393 5.55474 3.20995 38.9688 15.1325 24.3479 24.7814
104371 -0.0646439 0.40905 0.05401 14.318 10.9666 4.41756 20.5057 15.5886 14.7722 13.2193
104374 -0.0645223 0.403278 0.0481127 3.5837 5.59998 2.21423 53.0874 31.6036 75.4417 28.7914
104376 -0.0644905 0.403345 0.0539027 4.60893 6.22417 2.67861 46.8017 26.8757 51.164 24.1475
104377 -0.0646741 0.408939 0.0481531 13.716 11.4056 3.69926 21.1236 16.0322 15.7767 13.4126
104378 -0.0580291 0.408153 0.0539762 5.51945 3.3871 2.1554 76.7113 36.306 57.6754 47.9095
104384 -0.0580956 0.408 0.0481418 4.27984 3.05155 1.87837 90.872 47.6778 75.827 56.4837
104469 0.0597612 0.408157 0.0539607 6.41931 -1.14881 -0.447584 88.4795 49.1676 75.0974 71.4622
104470 0.0651247 0.403339 0.0538716 5.60985 -0.671407 0.339461 94.2563 42.9429 84.023 76.3193
104471 0.0595188 0.402589 0.0481027 5.42776 -0.424126 0.163828 97.7172 34.7914 96.2118 81.3968
104472 0.0656505 0.408935 0.0481415 7.01006 -1.2466 -0.709524 80.781 49.6782 68.632 66.2147
104473 0.0656674 0.409051 0.0539802 7.33322 -1.14199 -0.706218 79.2917 47.478 64.4168 63.977
104474 0.0595139 0.402669 0.0538694 5.5306 -0.452135 0.55866 98.1582 34.2532 88.8623 78.3033
104475 0.0597545 0.408002 0.0481337 6.08265 -1.19855 -0.513887 90.2236 52.34 80.7723 74.474
104476 0.0539607 0.408157 0.0597614 6.26484 -0.945344 -0.496144 92.8902 51.2707 76.9815 74.6067
104479 0.048141 0.408935 0.065651 7.18347 -0.508231 -1.00316 84.1604 55.9367 66.4761 68.9951
104480 0.0539799 0.409051 0.0656679 7.64029 -0.532962 -0.894956 77.9709 51.5495 61.8053 64.103
104483 0.0539506 0.407696 0.0539507 5.94182 -1.16668 -0.495149 95.8036 53.7276 81.4776 77.2218
104488 0.0539473 0.407519 0.0481296 5.58264 -1.2047 -0.576963 98.1482 57.3088 88.3979 80.8476
104511 0.0597544 0.407914 0.0364794 5.55026 -1.1501 -0.700462 94.5373 58.2139 93.3013 81.3677
104514 0.0656457 0.408885 0.0423097 6.78818 -1.26551 -0.715614 81.6793 51.7895 71.8989 68.0347
104515 0.0656435 0.408862 0.0364817 6.47044 -1.26852 -0.794372 83.8738 54.5943 77.011 71.0309
104517 0.0597541 0.407941 0.0423057 5.87859 -1.17794 -0.59223 91.9263 54.4898 85.1729 76.9842
104535 0.0423093 0.408885 0.0656462 6.84927 -0.499449 -1.05645 89.5367 59.8365 70.6504 73.3019
104536 0.0364813 0.408862 0.0656439 6.36554 -0.547584 -1.14213 98.0912 65.3222 77.1075 79.7476
105399 -0.021761 0.402119 0.0131846 -5.32563 0.230325 -0.598383 71.5384 27.8998 95.1932 70.1051
105405 -0.0159303 0.402118 0.0131847 -5.40146 0.153461 -0.587045 71.4869 28.6738 98.4964 71.7386
109291 -0.021761 0.402119 -0.010105 -5.17623 0.195233 0.676465 73.9663 28.8189 95.3672 70.9854
109295 -0.0159304 0.402118 -0.00428191 -5.42086 0.20442 0.384319 70.0649 28.2996 96.1845 70.3931
109347 -0.021761 0.402119 0.00736273 -5.40383 0.231139 -0.326283 69.7862 27.0888 92.0472 68.3129
109351 -0.0159304 0.402118 0.00154052 -5.48395 0.215745 0.043306 69.0819 27.8797 94.6934 69.5056
109352 -0.0159304 0.402118 0.00736267 -5.47528 0.146844 -0.32966 69.5191 28.7993 95.4886 70.0391
136236 -0.0276546 0.446949 -0.027655 18.008 3.21306 -0.847189 14.0295 12.0487 10.9225 12.1944
136237 -0.0275759 0.486091 -0.027576 16.7569 1.5244 -0.382241 13.1023 10.2462 10.0296 11.1648
136242 0.0248375 0.446907 -0.0276557 16.7595 -0.527944 -0.130195 25.2852 14.9203 17.4274 19.7015
136243 0.0656018 0.44721 -0.0276298 15.3155 -1.5037 0.291935 28.307 17.2053 20.6641 22.4293
136244 0.0655866 0.486105 -0.0275736 16.8777 -0.74355 -0.0176884 13.75 9.49319 10.8684 11.4969
136247 0.0248307 0.486082 -0.027576 17.1462 0.0911278 -0.163878 13.1439 9.55268 10.1662 11.0653
138138 -0.0276557 0.446907 0.0248374 18.0747 3.16809 0.717381 14.0189 12.2416 10.9836 12.2802
138140 -0.0276298 0.44721 0.0656018 17.5966 2.0041 1.24261 13.5949 11.3107 11.0471 11.932
138141 -0.0275736 0.486105 0.0655867 16.737 0.965492 0.577934 13.2551 10.5412 10.3793 11.4422
138143 -0.027576 0.486082 0.0248307 16.8818 1.38276 0.217921 12.8837 10.4707 10.0267 11.1593
138145 0.065598 0.447185 0.0248369 15.5075 -1.65446 -0.286693 26.694 16.9057 19.904 21.4351
138146 0.0248357 0.447185 0.0655991 17.198 -0.573984 -0.0498177 19.5323 12.1386 14.1134 15.5695
138147 0.0656074 0.44732 0.0656117 16.2923 -1.25544 -0.475649 20.7869 13.5372 15.358 16.7877
138148 0.0655854 0.486111 0.065586 16.8213 -0.794161 -0.146378 13.4336 10.1413 10.6026 11.4719
138149 0.0248306 0.486073 0.0248307 17.2111 -0.0445824 0.035554 13.1178 9.70085 10.1134 11.0824
138150 0.0655862 0.486099 0.0248302 16.9311 -0.856898 -0.100352 13.7171 9.56746 10.752 11.4641
138151 0.02483 0.486099 0.0655864 17.0421 -0.15436 0.130113 13.0794 10.059 10.3421 11.2422
