cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
97962 0.0248335 0.418399 0.0190093 15.4035 -1.37192 0.339619 24.3522 11.4539 16.2926 18.0869
97963 0.024828 0.402118 0.00154053 15.4951 -0.16561 0.210912 21.0391 5.12966 14.3731 15.0038
97964 0.0422879 0.402135 0.0190065 15.5841 -0.169198 0.371377 21.7066 5.1799 15.0004 15.5191
97965 0.0248336 0.418382 0.00153287 16.0134 -1.07904 0.257365 18.442 8.50207 13.2243 13.9579
97966 0.0422881 0.402134 0.00154057 15.5955 -0.214046 -0.731495 21.2754 5.28397 13.9842 14.9946
97967 0.0423066 0.418568 0.0190095 16.0164 -1.10281 0.320091 19.4675 9.0755 13.9897 14.7614
97968 0.0423066 0.418554 -0.00429531 15.7276 -1.31042 0.278794 22.2461 8.97698 14.8842 16.2406
97969 0.042288 0.402136 -0.0217602 13.7099 -0.81289 -4.56659 31.9502 10.0752 24.317 22.6395
97970 0.0248339 0.418421 -0.0218308 15.6923 -1.6958 0.702222 23.4928 9.69856 16.6822 17.4336
97971 0.024828 0.402119 -0.00428196 15.5474 -0.186881 -0.276863 20.8466 5.0876 14.0243 14.7969
97972 0.0248335 0.418385 -0.00429654 16.0139 -1.12746 0.236915 18.3946 8.24428 13.2463 13.89
97973 0.0423077 0.418587 -0.0218248 14.6111 -1.98881 1.1053 33.7046 12.496 19.8617 23.4286
97974 0.042288 0.402134 -0.00428193 15.4214 -0.281384 -1.29034 22.4915 5.84558 14.7895 15.8455
97975 0.0481302 0.418691 0.00153397 15.7853 -1.26669 0.243363 22.1592 9.07453 14.7146 16.1726
97976 0.0651223 0.403232 0.0015404 15.4925 -0.785432 -2.04518 25.8944 8.56016 15.0478 17.8065
97977 0.0480976 0.402161 0.0190065 15.7449 -0.171735 0.0767019 21.2186 4.95379 14.4654 15.0988
97978 0.0655943 0.419587 0.0190114 16.1732 -1.31191 0.249827 20.5112 8.76654 14.1989 15.2144
97979 0.0480976 0.40216 0.0015406 15.5937 -0.248102 -1.02571 21.9884 5.44829 14.2684 15.4218
97980 0.0655927 0.419577 0.00153468 15.4149 -1.67041 0.579479 26.5213 10.6486 16.7847 19.0108
97981 0.0481304 0.418705 0.0190099 16.1333 -1.0898 0.272881 19.1767 8.64428 13.6802 14.452
98018 -0.0455581 0.418981 0.0481419 9.16952 3.74209 -2.62004 71.9856 30.8522 36.1217 44.5701
98024 -0.0454452 0.419765 0.0656302 10.1482 4.31349 -2.4164 60.6484 26.8635 29.6323 37.7071
98025 -0.0516502 0.419066 0.0423183 13.7752 6.16077 -1.88075 37.3762 18.2154 18.3911 23.7776
98031 -0.0516799 0.418942 0.0248364 14.1584 6.18661 -2.91679 36.8145 18.0859 18.6951 23.4339
98032 -0.0455793 0.418863 0.0423141 9.2177 3.58583 -2.71796 73.3452 30.8061 35.451 45.1874
98035 -0.0277102 0.418452 0.0248341 8.00455 -0.383946 -3.15941 88.8029 40.2895 47.7588 58.2542
98037 -0.0456048 0.418724 0.0248355 11.4303 3.67471 -3.47085 57.9148 23.6643 26.9276 35.9647
98039 -0.0516243 0.419172 0.0481486 13.9518 6.32621 -1.49921 35.0505 17.6991 17.9288 22.5892
98045 -0.0514671 0.419873 0.065652 13.1941 5.93568 -0.910429 37.857 18.6537 19.1649 24.3566
98046 -0.00429478 0.418693 0.0481304 7.71244 -1.70098 -1.56299 78.9092 41.7584 53.4213 57.5417
98048 -0.00428221 0.403233 0.0651224 5.30456 0.530039 5.65893 97.3856 50.3241 84.975 54.6371
98050 -0.00428184 0.40216 0.0480976 7.70254 -0.379367 7.01899 67.852 26.1224 58.6966 39.8498
98052 -0.00429358 0.419578 0.0655932 6.17895 -0.3406 -2.14856 96.6804 58.8358 62.1311 70.3107
98053 0.00153354 0.418552 0.0423066 9.07943 -1.94743 -0.957242 67.9134 34.8225 43.4712 49.3212
98054 0.0190092 0.418399 0.0248336 14.4303 -1.66742 0.334853 31.5353 14.7469 20.2849 23.1025
98055 0.00154053 0.402118 0.024828 11.9692 -0.574263 5.0293 41.8846 14.545 31.3937 28.8885
98056 0.0190065 0.402135 0.0422879 12.7417 -0.424052 4.16851 36.9423 12.3517 28.1371 26.3545
98057 0.00153284 0.418382 0.0248336 11.9419 -2.18571 -0.329914 49.3575 22.8087 29.9843 35.2503
98058 0.00154057 0.402134 0.0422881 9.66948 -0.466924 6.26512 54.7726 19.5997 44.2106 35.3743
98059 0.0190093 0.418568 0.0423069 12.2837 -2.01413 0.216737 43.4213 22.1286 27.848 31.9749
98060 -0.00429541 0.418554 0.0423067 8.29771 -1.81743 -1.39813 75.8842 39.3033 48.8 54.7647
98062 -0.00428196 0.402119 0.024828 10.8241 -0.586061 6.0475 48.2597 17.2247 37.2706 31.9002
98063 -0.0218308 0.418421 0.0248339 8.31361 -1.34943 -2.42379 84.826 39.1838 47.039 57.2918
98064 -0.00429655 0.418385 0.0248336 11.1573 -2.2626 -0.68246 56.2345 25.5238 32.9775 39.5425
98065 -0.00428194 0.402134 0.042288 8.341 -0.465359 6.90585 64.1949 23.788 54.0588 38.7566
